content,username,level,stars,likes,time
进入武陵后和汤汤第一次相遇的演出效果很惊艳，全程都是笑着过去的，武陵地区整体都很喜欢。在因为探索地图被迫搓炸弹而开始深入研究工业玩法后也是根本停不下来，但是真的很耗时间，适合于空闲时间充足，可以安静下来体验游戏的人，总之就是非常好玩✿ヽ(°▽°)ノ✿,嘿嘿xxyu,6,5,0,2026-01-30 02:21:07
第一天：好无聊，好别扭的跳跃 第二天：剧情好平淡，有点想睡觉 第三天：噢哟，基建有点意思哈？ 第四天：捏马的，我的电池老是断电。 第五天：算了先拉电线，先拉电线。 第六天：再优化一下产线就睡觉—10小时后。 第七天：捏马的终末地真好玩，拉完电线，继续优化产线。嘿嘿嘿🤤🤤🤤,咲海梦,6,5,0,2026-01-30 11:41:04
"1创造自由度，开放所有制作和刷宝自动化权限,像是武陵城的参汤这种东西一定要增加自动化，种个菜还要自己收等时间？那为什么荞花可以量产？你作为一个自动化游戏自由度不高是大忌，像是mc为什么成功？因为自由度高啊，每一个方块都可以破坏，每一种物品都可以创造（科技包）  2增加资源垃圾场，如反物质靶丸（mc mekmod内容），各种黑科技，各种资源有自己的盈余最后处理，比如生物质发电，能量凝结成反物质，最后用来制作比如更强大的装备  3而且我说个暴论，你的剧情一定要有爆点要很科幻，剧情要是还白开水你就死了，留不住人的，否则没有创新大家凭什么选择你，你便泯然于众人，要有破釜沉舟的气势，而不是束手束脚，借用郭德纲的一句话就是，你说相声一定要搞笑，要不然就太搞笑了，把搞笑换成科幻一样成立，我看完四号谷地剧情啥也没记住，就知道主角四处找涅斐斯，最后啥也没干成人还跑了  4什么样剧情爽？交互感！你作为一个拥有超高权限的管理员，从沉睡中醒来，四号谷地正在遭受变故，上来先干什么？枢纽区骑摩托？错了应该直接投下协议核心，连接枢纽区基础建设抵挡住第一波天使攻势，发现通路被碾骨氏族占领？有枣没枣先打三杆子，一发导弹先把巢雕打掉减少伤亡而不是傻乎乎肉身探索，也就是说你现在就是个原始人，除了手上的力量到处通马桶而已，你背后的力量给你提供了什么？电线还要自己拉。甚至你的反派一定要绝顶聪明，你在野外部署协议核心可不可以？当然可以，但是你的敌人就没发现？我建议加入据点保卫战，以彰显反派的压迫感，这样你来我往才叫交互（说难听点你现在不就是传统二游那一套嘛，要做差异化啊）  5说起搭电线你知道你搞错了什么嘛，你应该搞个搭线无人机！在头顶上跟随飞行而不是自己拉，角色是玩家的载体，你让角色拉电线干什么，那玩家能不厌恶？尽管依旧需要角色跑图提供路线（跑图）但是玩家的抵触感会大大降低，就是从玩家自己干活的意象变成“我只是在指挥”  6资源点位太多了一方面是航天材料，虽然制造室升到三级也才需要六个紫的，但是不确定后期需求量怎么样估计还有金的，所以大部分人还是会天天去收再加上各处资源点，那就是二三十处，就算几天收一次也没人受得了，建议加入资源无人机，自动收取可以加限制比如耗能大，每个基站有覆盖范围，但这都不是问题，一定要加入自动收取，否则玩家流失严重，我这个方舟老博士看到这种收集累度也是懒得收了",清光云梦,6,5,0,2026-01-30 11:32:03
没有看宣发，没有看攻略，纯纯当二重螺旋2.0来体验的。一方面的确也挺喜欢这种基建，想试试有炮塔打小怪是什么感觉。 池子是别礼和小羊，开始队伍乱配，也玩下来了，打怪刮痧？小怪打了打，后面发现一般打小怪意义不大就直接润了，恰巧boss又卡不着我，一头栽进了基建里.什么主线，主线不是为了更好的基建服务吗 到后面制造链条长，又想办法梳理归纳，知道能直接用别人的蓝图，一方面的确不想用，另一方面因为所处阶段不一样，后面发现也经常需要拆了重建。也就打消了使用别人蓝图的念头，想着到了完整的时候，为了追求工业最大化的时候再说吧。为此还专门想办法偷了个巧。通过AI倒推制造链条。（发了个专栏，看到的感兴趣可以看一下。个人感觉还是挺有用。） 这个游戏其实没有一个明确的目标，但是却充满了一些小目标。期待满满,快看这里有狗,6,5,0,2026-01-30 19:28:36
还是不错的，送的福利不多那种想白嫖或者朋友费就别想了要推任务才会有这些还是不少，卡池不继承对存不住，喜欢雨露均沾的那还是别玩了，只要歪就无了，自己规划抽卡玩起来会很舒服，每个角色都想要又想不想氪金的除非欧皇，不然想p吃，管住手规划好玩起来没问题，最后是工业大部分蓝图都出来了一搜一大把不想玩就抄作业就行，当然你说拉电线像上班一样那还是别玩吧，是挺无聊不过你一个单机随时玩随时下就行，还要跟人比一下吗，拉完了还去炫耀一下装个b是吧。慢慢玩就行非的把自己搞这么累那是你自己问题。当然游戏不完美优化地方很多，看后续官方吧,ぅ依米花の恋い,6,5,0,2026-01-30 08:28:07
玩着还行，跟方舟开荒体验差不多，所以我知道后期会很精彩。前期要保证游戏设计循环起来确实需要使很大力气去推，所以整体质感不错，每个收获都挺有用，很有成就感。门槛高确实会筛掉一部分玩家，支持正义该夸夸该骂骂,十分绅士的咸鱼,6,5,0,2026-01-30 18:03:55
这游戏我一开始是玩的很不爽的，但是慢慢跟着任务上手了，基本会玩了。 总之我想打怪需要输出需要容错，人物强度和武器强度没啥好说的，最强那一档需要钱。撇开这部分，人物等级武器等级精炼进阶都需要资源材料，另外容错率需要等级也需要防具，好的防具也是基建搓出来的。这些材料大头靠基建产出，因此前期拓荒体感是一直在收集材料基建，一直在对话看过场，只有10%内容是战斗。后期基建完成差不多以后，材料准备能节省大批时间，赶路有自己搭建的滑索，战斗时间就可以更纯粹了——也许吧。  折磨人的基建，恰好也是游戏拨开云雾见天明的愉悦感来源，只能说喜欢的会很喜欢，讨厌的那也是真讨厌。,就一无名之辈,6,5,0,2026-01-30 04:13:42
好玩，猛猛肝了，开局小羊轻松1+1，42 0+1，别礼1+1，前期爽玩物理队，42练起来4500攻击力也就那样，没想象中割草，还有小半张图和很多支线教程小部分通行证没拿，手里还有近50抽，不碎源石有20，挺好，长草期还能练火队打副本，冰队打boss玩,追咬尾巴的黑猫,6,5,0,2026-01-30 05:48:50
我以为氪金能改命 只能说提前挡灾了 充了好多还是还差一抽 我真的会谢  除了这个抽卡  别的我可以接受,小生の生吖,6,5,0,2026-01-24 07:51:44
刚才还6.9呢，现在就6.8了，角可这是端了坨大的给玩家。,愿太阳照耀着你,6,5,0,2026-01-24 07:08:24
好玩，超脱了现有二游，如今市面上全是换皮原神早玩腻了，我们需要更多的终末地,伤感狗王-,6,5,0,2026-01-24 02:04:52
发的太晚了。，质量能做成这样已经满意了。,炒饭ing-,6,5,0,2026-01-24 09:24:53
其实我寻思这基建作用直接改成3d版塔防会更有意思。 就跟兽人必须死那游戏内容类似，探地图收集各种塔的模组，然后在各种地形把塔放在对应位置发挥效果，通过抽卡养成的角色，除了用来探索跑图，还能直接下场追着怪打，然后怪会被角色吸引火力但是不会后退，战斗的时候不同角色可以切换，角色死了就这次战斗只能用其他角色继续作战。 你角色练度高就可以依靠角色强度堵门，角色练度低就可以通过收集的塔来降低战斗难度。 主要抽卡养成集中在角色养成和角色装备，地图探索收集资源就是为了收集各种塔的模组和塔的升级材料，这样玩起来不必这个为了基建而基建的游戏内容有意思？ 更何况你方舟本来就是塔防起家的，关卡设计不是信手拈来？而且终末地变成一个可以手动操作角色下场打怪的3d塔防游戏，老玩家会更买账。 那些喜欢基建游戏的玩家。 一种是喜欢拼积木那种，把各种乱七八糟的零件拼成完美设施的成就感，他们喜欢的是拼基建的过程，那种解谜游戏最后突然解开的爽快感，但是你这游戏作为手游，不可能做出让这些玩家每星期都拼一次的内容的。 另一种就是通过各种基建设施摆放，来达到资源生产效率最大化，生产方式自动化的工厂流玩家，但是作为手游，这个自动化的工厂肯定不能给太高收益，其次这种工厂一旦建成，大部分玩家是懒得拆了建第二遍的，你要是强行频繁加零件让玩家一直拆了重建，很容易引起工厂流玩家的反感的，除非他们觉得这个工厂收益值得他们这么做。 最后基建的问题就是，完全可以照着别人的视频攻略摆，因为自己随性摆的，基本不如别人各种研究后的效率高，所以想依靠基建作为游戏主要内容，我觉得制作组的创意点子肯定是跟不上玩家消耗的，要知道明日方舟当时的长草期多严重？真不如搞会老本行做成3d塔防，然后做个每周随机词条的塔防关卡就好了，毕竟这种东西做了那么久，肯定早就轻车熟路的吧？,东鸟喵,6,5,0,2026-01-24 06:10:06
好游戏，但不适合当手游。诶，希望越来越好吧。,绝和晓命,6,5,0,2026-01-24 05:46:45
开头真不如改成帝江号因为某种原因坠机在四号谷地，现在这帝江号里面啥也没有，各种待开发房间，不知道的还以为是到了巴别塔时的罗德岛舰船 还是高科技背景下的原始人拼刀😂，明明发展了百多年，怎么感觉表现出的科技还不如泰拉，谁懂天上一个星舰在飞着，底下出现一群人拿冷兵器拼刀的救赎感。,绯攻歼爱SKADI,6,5,0,2026-01-24 21:52:00
开服玩到现在51级，基建玩法是一大特色，不太希望把这个基建抽出来变成活动。希望能找到另一种减负手段。介意学习一下燕云3天清一次日常的玩法来减负，把每日增加时间，奖励可以累积一段时间。满足想肝和不想肝的人,少年郎snl3,6,5,0,2026-01-30 10:46:44
眼一睁就是拉电线 拉完电线拉滑索，再加上是在家工作边上班边摸摸鱼 5天门都没出过哈哈哈哈哈  角色设计满分！全程语音满分！剧情氛围感满分！ 谢谢🦅角 小氪1万支持！加油提高产能！   看了一圈评论，ber 你们这么喜欢抽卡去玩抽卡模拟器不好吗？ 我特么要笑死了一堆人因为抽卡的问题来给低评分 真是搞不懂现在小孩子的脑回路,井上麻里奈,6,5,0,2026-01-30 04:11:41
画质出场即巅峰，其他我都觉得挺好，就是福利呢，的确可以再给点,圣光猫,6,5,0,2026-01-24 16:48:22
好玩，终于有新游戏玩了，玩法和美术都挺不错的。手机玩也一点都不卡画质不错,多多动,6,5,0,2026-01-24 09:00:33
开玩开玩  前期新手教程确实长了点，总体还算有意思，新手配队也能用,qqenergy,6,5,0,2026-01-24 16:09:48
我只能说，想吃快餐不想动脑的人不适合这个游戏，出门右拐回合制或者米家抽卡比较适合你然后终末地不是开放世界，它是箱庭，你玩开放世界也有很多换皮游戏适合你。事实就是，终末地是近6年甚至近10年唯一一个开辟出自己赛道具备质量和创新，且有自己独立思考能力的一个游戏，或者直接说是鹰角这家公司。终末地就是划时代开创性的二游，让那些换皮抄抄改改的“大世界”抽卡游戏黯然失色二极管们，你们手残脑残，不代表所有玩家都跟你们一样哦！知道这个道理吗？不懂就少玩点游戏多读点书哦,时溯洄星,6,5,0,2026-01-24 11:37:53
你说得对，但是门不能从这一侧打开,M胡桃,6,5,0,2026-01-31 17:45:20
爽，矿少了,月鸿awa,6,5,0,2026-01-31 19:30:05
还不错，挺好玩，就是有时候太难太累了。,星辰一一划破长空,6,5,0,2026-01-31 19:25:33
好哇爱玩,Q娱泥泷,6,5,0,2026-01-31 18:14:47
【可玩性】ex,浮沉由浪,6,5,0,2026-01-31 20:46:38
这游戏怎么这么花里胡哨的？😂,小王同志要爱昕,6,5,0,2026-01-22 23:55:59
好想玩，终末地，，，,浮浮fufuf,6,5,31,2026-01-06 23:48:06
我已经在期待二次开服了,月尘菌,6,5,1,2026-01-22 23:41:37
虽然很多人喷你，但是吧，好玩！,风见幽狼,6,5,0,2026-01-31 09:21:13
好玩，我又能成为帕鲁工厂的管理员了！,依诺桠,6,5,0,2026-01-25 23:02:44
我靠，好玩！ 有那种刚玩崩铁，明日方舟时候的惊艳感，小队四个人一起在地图上跑图有一种驰骋荒野的感觉，刚开始的那个长满青草野花的协议核心我是真的喜欢……,first柴_雲雀東風,6,5,0,2026-01-22 19:19:23
感觉评论区的各位有点莽了，抽了几十抽应该是保底五星角色。。是五星强度低还是开荒难度大？必须要抽限定吗 冲了月卡和主角专武，我只感觉资源太少。基建就是神好吗，好玩爱玩,喝了咯020,6,5,0,2026-01-22 20:15:27
还是慢慢玩好玩 今天刚通主线，可以慢慢清支线，打装备拉索道打活动了,treeofsoda,6,5,2,2026-02-14 16:22:26
采石场 玩的好爽,猫の小魚,6,5,3,2026-02-17 12:45:06
我说生息演算最开始的冰味常驻后咋没了原来全加终末地里了,清清茫茫,6,5,0,2026-01-23 23:17:10
玩了三天了，主线任务基本都是残血过，队里带两个治疗都没啥效果……,墨羽铉清,6,5,0,2026-01-23 21:07:16
好玩，在一个二游里当我卡主线剧情的时候我居然想的是“太好了又能拉线了” 这个科技树一定要更新啊，感觉潜力巨大,蚌埠住了BGO的兄弟们,6,5,0,2026-01-23 17:00:12
节奏不如多索雷斯👍,传奇球王孔牢二,6,5,0,2026-01-23 08:22:10
12小时肝了三个角色池180抽，其实送的不算少，不把抽数放在等级里面会少很多问题。,文远233,6,5,0,2026-01-23 00:49:49
本人因觉得终末地剧情无聊谜语人又臭又长虽然有跳过但仍然十分没意思被开除明日方舟开服玩家身份，本人因觉得终末地地图探索做的像史真的很吝啬被归为op，本人因觉得终末地探索做的不如鸣和原被开除人籍，本人因觉得终末地很无聊被教育“你应该对这款游戏有些耐心”“不喜欢玩可以不玩”，本人因觉得自己的第一个up六星别礼很丑被说是红书小仙女，本人因玩终末地被开除女籍，目前处于一个未知性别未知物种未知玩家的状态，这一切的一切只是因为本人觉得终末地很无聊，不该是2026年的游戏我玩游戏是为了快乐的。。不是让你们教育我的，地图探索剧情抽卡做的都很差到底为什么不能说，为什么一说出来就是“你要对终末地有耐心”“这么介意抽卡资源你把这游戏当抽卡模拟器玩吗？”“有没有认真看剧情”，如果真的喜欢拿“抽卡模拟器”来捂嘴，那我建议你们先让你鹰角蝶蝶取消抽卡这个卖点，一边嘴上鄙视米学长嘲笑米学长，实际上自己护起来个米学长不分伯仲，太吓人了，我就因为随口来了句感觉终末地还挺无聊的哦，就被劈头盖脸一顿k一顿教育，上来就要我森空岛截图，我说我没有森空岛把明日方舟名片给他了然后严肃的说我是2019年5月19号玩的，根本不是方舟开服玩家，我已畏惧！  【角色人设】 佩丽卡很可爱  【可玩性】 一坨  【画面音乐】 音乐还行，主线去找那个粉头发妹妹干员的时候出怪的bgm吓我一雷霆 【游戏玩法】 基建好玩，别的都一坨 【运营服务】 宝子继续铺天盖地的买逛吧，你们加油，你们捂着耳朵向前冲吧 【创新之处】 创下了能让我疯狂红温的新  【不足之处】 五千字不够写 【建议】 yjwl给我钱，精神损失费,纯恨战士小南,6,5,0,2026-01-23 22:41:50
不儿，都是连肝两天你们怎么升级这么快，睡觉了吗😨,切一些水果不包括,6,5,0,2026-01-23 18:23:15
还有人类吗，极其离谱的肝度，前期枯燥无味的基建，又丑又长的教程，一刀切的大世界探索（没攀爬，遇水嘎）。谜语人的剧情，扣搜的大世界奖励。云里雾里的基建扩展。我的天啊这是2026的游戏吗？明日方舟老玩家不发资格，就这水平扩圈真是扩不了一点（鸣潮，原神的玩家真的能玩下去吗），再不改离褒姒不远了,老的天,6,5,0,2026-01-23 01:03:44
我现在就要玩《四字游戏·三个字》 角再给点玉吧求求你了,沐千絮Official,6,5,0,2026-01-23 07:28:59
好玩，但是要改的还是有点多，突然就长草了，还有就是那b搜打撤赶紧滚出终末地好吗，这模式就是属于你找人代肝，代肝叫你直接充值更划算，还有就是新手前几天的体验真的很差，有些路绕的头晕，但是后面玩的就很爽了,一碗爱吃鱼,6,5,0,2026-01-29 23:13:43
实际一星，但是删评 50级了，该体验的都体验了，  1.为什么武陵的建设系统不用到四号谷地，好不容易习惯了四号谷地拉电线了，进图就开始拉电线，结果两个充电桩又不共通，神经病吧.  2.挂锁后没有地图，还得下来看一眼地图在上去，影响体验。  3.指引不清晰，调度员在地图上没办法筛选，数量都不确定有几个，还得去网上核对，为什么仓储可以写出来数量，调度员就不行？这两个系统分明都是获取券的一大途径。  4.造东西只能在核心区造。你直接能在传送点造也好，非要回基地，这一点我被驯服了，背包里会预留常用建筑，所以无所谓了。  5.那就要说回第四点了，一键塞仓库能把息壤瓶子扔进仓库？？？不止一次发现没水了，要回仓库把重新拿出来，还有搜打撤每次都要塞炸弹，忘了不止一次。  6.背包不够用，需要扩容。  7.塔防没有俯视。  8.基地里俯视视角上限太低。  9.高级材料只能大地图里捡，你甚至不能买。那我还是用生产线里的药粉和基础材料。种地系统就是一坨屎 50那么大一片地结果种不满给你个上限，2/3的地都空着是担心水土流失吗？  10.管理员看着B格挺高，体验下来，就是一个打杂的，事大事小都是亲历亲为，我代表终末地，不能派遣干员去干？给这么高的身份又玩无名勇者帮助村民那一套，剧情割裂。我这么干活我也睡20年，谁爱当居委会大妈谁去当。  11.工业玩法好玩，但是像是半成品，你家矿机升级就是采高级矿不会增加效率。产线效率低，运输带就一级？  12.飞船里，我不明白干员累了是会自动休息还是继续当牛马，所以我会把他们叫来让他们休息。但是调度台那边没办法看他们的心情值，一个一个查看很麻烦，主控台又没办法让他们休息，指引不清晰，让他们休息有什么用啊？休息好了我需要让他们主动上工吗？还是他们休息好了就直接自己去干活了？  13.抽卡资源少，日常任务100点就给200 抽一发500  14.我的产线很大，但是封印监牢。  15.竹筏，但是封印监牢。  16.高等级低等级材料区分的意义？花了一次双倍体力发现开局忘换了，领的是60级以下的经验书，不是很严重，但是还是恶心坏了，体力有多缺都知道，就不能结算的时候选领高级或者低级的？  17.剧情谜语人，你要不自己总结一下第一章你是谁，你在干嘛，你要干什么，说清楚这些花了多久时间？主要剧情我就是个纯打杂的，旁边站俩监工，NPC都是巨婴，另外文本/台词感觉不自然，怪尬的，不像正常人类，让我久违的产生了母语尴尬症。  18.人物建模，很好啊。就是NPC不像是一个世界的，有一种主控角色打了美化MOD，但是其他人是MC村民那种感觉。  19.世界是一个巨大的卡颜局，要不是整体人物地图UI美术风格喜欢，任意5点我都退坑了,NaHuY61,6,5,0,2026-01-29 15:20:58
整体感觉还行，但是剧情有些设定不太喜欢，尤其再旅者这个设定，希望不要往这个方向挖了，出角色还是少点方舟的人物，太割裂了，还有重复挑战副本的时候自动回满血好不好，残血了还得出去找电线杆回血。,墨清S,6,5,0,2026-01-29 23:43:25
游戏多样性的玩法不错 完了有6天了。一开始非常晕，因为地图层次感很分明，这也造就了收集党客服困难去探索每张地图的玩法。现在慢慢的好起来了。我是基建菜鸟，但是有很多大神出攻略解决了我基建的烦恼。你可以去拉滑索滑翔在整个地图，也可以去解谜探秘，同样也能去刷装备。甚至可以帮助别人跑外卖拿货币，在跑货的途中可以欣赏非常好看的风景。同样也可以去培养喜欢的干员，提升亲密度后会送你礼物。游戏的景色也非常好看，总之多样性的玩法适合多样化的人群。还是很推荐的！ 【游戏玩法】 8 【创新之处】 8 【画面音乐】 10 【角色人设】 8 【运营服务】 不知道 【可玩性】 8.5,HY来也,6,5,0,2026-01-29 23:11:39
拉电线真好玩都说拉电线劝退人，但是拉完电网连通每一个矿点和资源点，在旁边拉上一个精妙的滑索，那个爽感谁懂 角色建模很精致下雨场景角色身上甚至还有淋湿的效果 玩法很丰富。战斗，基建，生产，交易，送快递，塔防，搜打撤，缝了很多东西。 卡池大保底不继承，但是一个版本三个卡池，感觉有点太难抽了。开服肝了7天才抽出来42，后面不知道要多久才能攒出来第二个120抽下池子。 总的来说目前体验还是不错的，能让我肝一周足以说明这游戏的耐玩，可以给一个高评价,加把劲_,6,5,0,2026-01-29 08:36:31
终末地，我会用神奇去形容它，我在终末地走的每一步都有新奇的体验，各种设计一环套一环，一层接一层，鹰角用拉电线的过程推动着玩家走过地图的各个角落，过程中会遇到巨量的丰富的交互和彩蛋，谷地的百废待兴，武陵的人声鼎沸，鹰角的地图设计和音乐水平把沉浸感摆了出来，甚至摸索怎样才能把足迹延伸到那个地方都是一段新奇的体验，到最后回头一看，我见过的每个人都在那里，我设下的每个设备都各司其职，每一步路都是我自己走出来的，都是有价值的，这时我心中是强烈的满足感和自豪感，并为之感动。 我不是基建玩家，基建抄的大飞老师的作业，不过也在基建内容里得到了一些趣味。 配队方面，只要对应装备做出来，稍微有点体系的配队也能轻松过前期中期谷地，到谷地后期怎么也有一个成型的队伍了，真非到极致那玩哪个游戏都得红。我前中期用的贫民物理，除了管理员以外没六星，中后期过渡加了个黎风，后期歪到伊冯换的破冰队，到武陵120井完才转的火队。 大家一般主要的好评点还是基建和拉电线连滑索探索地图过程里那种奇妙的融洽和成就感，战斗基本是最被忽略的一部分了，不过我个人感觉这游戏战斗系统做的也挺好的了。 当然，终末地有很大的缺陷，部分内容的设计一坨，点名谷地象差，再点名剧情，资源过于分散导致刺激感降低，教程过于繁琐让人心烦，怪物密集屡屡进战直接红温，有些过于多余又缓慢的动画演出，此外还有许多可以一说的细节把控问题影响体验。但我仍然能说这是一款有问题的好游戏，希望大家可以试着丢掉网上各种评论的看法，自己尝试一下，能够对上电波，祝你玩得开心，玩不来，也祝你玩其他的好游戏开心😊 这几天一直肝都没有倦怠期，今天全毕业还在思考明天***什么,JiuDX,6,5,0,2026-01-29 00:32:00
有bug，血条会卡一个透明黑框，文本内容是:可在此处进入简报界面....这东西不管切那个界面都有,无妄镜,6,5,0,2026-01-23 08:41:10
第一天：好肝，新手教程好长，生产线好复杂 第二天：收菜！爽！,超级大进步,6,5,0,2026-01-23 08:00:38
建模豪堪😋这下不得不狠狠犯错了😍😍😍 1月22：怎么说呢，我从11点半玩到第二天4点，做基建，拉电线，探地图什么的确实很吸引我，但是太麻烦了太累了，而且刚开服抽卡资源还少，其他的话倒感觉没什么不好的 麻烦各位多刷点差评把游戏评分拉低点，这样海猫看到急了才会发福利😋现在就是抽卡资源太少了，只要各位多骂点没什么是我抽不到的😋😋😋,克劳恩呀,6,5,0,2026-01-23 04:07:34
给五星是因为我从服务性二游去评价，而不是60刀的单机。综合来看，游戏的难度和内容的弱软保没有其他热门二游泛滥，二游的底层也让游戏比不了高分单机的内容。但是实际游戏没那么不堪，属于一款有自己舒适区的游戏，不过宣发搞那么大吸引了很多玩不惯的进来玩被骂也受着。基建玩法深度不够，拉电线麻烦，但是设计的大多玩法是有在一定程度上有嵌合性。工厂可以产出我需要的大部分基础资源，为了工厂的发展我需要拉电线去开矿机，矿机得到了更多矿物我又要去重新设计产线，推主线可以开更多工厂，获得更多矿点，而后的送货，收菜玩法又让你满地图跑滑索，而这又建立在你上面工厂和拉电线的基础上。各种内容的互相帮衬让你的开荒进入了一个随时都有事情做一点不无聊的情景。反过来探索也能反哺进其他玩法，这比二游常见的“一切内容服务于抽卡资源获取，其他玩法单纯就是体验尝个鲜”要多了一条新的驱动力，另外还给工厂商店塞了一丢丢抽卡资源的获取，和一堆平时用得上的养成内容；进入长草期以后每天收菜也很方便，除了清体力其他点一点就好。这是我在其他二游很少能看见的gameplay设计。至于真正的缺点应该是前中期大段剧情无聊，演出站桩，音乐记忆感不足。好在进入武陵后这些问题都得到了缓解，加上持续运营游戏的特质，对他的整体剧情音乐评价就可以达到一个差强人意的程度。至于抽卡资源，我目前是够的，虽然福利少但是能肝出来的多，抽角色还送抽武器的票，开服和免费季票也有六星武器箱子送，虽然没有简单粗暴的十连抽送但是福利其实是过得去的。综合来说这是一个缝了很多自己也设计了不少的游戏，如果是一个慢的下来，也能享受很多不同玩法的人，这游戏是不错的。,六神sixgooooood,6,5,0,2026-01-29 17:17:36
开荒直接停不下来，单从游戏来讲，质量没话说，建模质量、地图体量、游戏内容已经不差于一些日厂单机jrpg了，尤其是武陵部分，有没有像我一样在武陵城里面逛收集捡宝箱跑了一下午还时不时看看风景的；人物塑造方面感觉在谷地部分做的不够，和很多干员感觉没什么互动，这一点武陵部分就好很多，庄方宜、汤汤这几个角色人设就比较饱满，顺带一提，42的专属支线剧情做的真好，看出来下了大功夫，狼卫稍逊色一点，不过看起来还有后续，希望鹰角后面能给每个5星以上的干员都配上至少一个支线剧情线；游戏福利方面就开服来看确实差点，欧非差距太大，本来福利就少，送的抽卡资源太分散了，非酋玩家看到和欧gou的差距破防卸载也能理解，只能说希望鹰角在后续福利方面有所改善留住目前肯继续玩的玩家。,岭上盛开百合花,6,5,0,2026-01-29 08:57:27
终末地就是手游界的雪之下雪乃，远观冷冽冻人，近看高贵冷艳。有着毋庸置疑的一流外表和内在，却不把自己优势的一面当做炫耀资本。 你接近，她远离，保持彼此的距离，用轻描淡写的谈吐描绘关系，若离若即地让人沉溺其中，无法自拔。 但它和冷漠一词是绝缘的，它只是冷淡而已。 明骚的手游就像一色彩羽，明目张胆地卖弄风骚，把最诱人的一面怼到你脸上。 暗骚的手游就像由比滨结衣，想要明目张胆又带着矜持，只敢时不时展露冰山一角，把鱼钩放在你面前晃悠。 不骚的就如终末地，冷淡、平静，雪之下雪乃般不做多余的表演。去其雕饰，存其质朴，以本身不言而喻的优良占据上风。 越是接触，越是能发现它边边角角上的少女羞涩和动人之处，此时才恍然大悟：原来自己面对的不是一座无情冰山，而是美丽的冰雕。 如果雪之下雪乃成为手游制作人，大概就会是海猫哥哥这样的人。如果游戏可以变成美少女，那终末地大抵会变成雪之下雪乃。,Lnpupa,6,5,0,2026-01-29 22:59:23
挺不错的 有些不好的点 后期能改进就好了,bili_7492298,6,5,0,2026-01-23 20:21:03
做的很好，真的，满足我这个“半建筑玩家+小地图探索+肝力十足+累不死困不住”的身份,枋郅萁锖,6,5,0,2026-01-23 18:47:08
明日方舟新手玩家，总体来说还不错，就是希望不要数值膨胀太快，这样老角色推就没得玩了,摸摸大胖橘,6,5,0,2026-01-23 18:35:46
【画面音乐】 适合养老，画面精致，体验很好,流转星,6,5,0,2026-01-23 12:04:03
游戏本体给3.5分，确实该改的东西很多而且yjwl他自己也知道都有啥问题，问卷里写的清清楚楚。但是社区节奏这游戏罪不至此，看在社区节奏的份上倒加1.5分。盼着游戏好的恨铁不成钢和“因为我不喜欢，所以这玩意就不该存在”的盼着这游戏死的评论细品一下是有很大区别的，很遗憾后者现在在社区里占多数。我寻思你不喜欢卸了别玩啊，卸完了游戏然后在社区里高强度喷粪，怪不得没时间玩呢。 玩游戏玩的是游戏不是节奏。  至于推荐，我还是愿意推荐的。但这游戏确实不适合所有玩家，尤其不适合每天只想收菜然后等主推抽抽卡的玩家，或者换句话说这种玩家玩游戏的乐趣在哪呢）如果你玩了，感觉不适应，那确实说明它对不上你的胃口，退了就好；但如果你能玩进去，虽然前期的剧情确实很差，但依然能带给你很强的心流和成就感。说白了，游戏好不好玩永远是看自己的，别人说一千句话也没用。,夜雨影星斓,6,5,0,2026-01-29 19:35:44
抽到42了,小仙子鸦降临我手心,6,5,0,2026-01-30 17:34:25
工业做方便一点就好了,Zenatic,6,5,0,2026-01-30 22:46:27
没电线拉感觉身上有蚂蚁在爬。,MountainHuhu,6,5,0,2026-01-30 18:39:26
好，可以，不错,浮生雾梦_,6,5,0,2026-01-30 02:17:09
就4个字，好玩，上头,空响和弦,6,5,0,2026-01-30 01:19:14
认真学习，有所收获,比利van的dark背心,6,5,0,2026-01-30 23:59:18
好  玩,幽狐゚゙゚゙゚,6,5,0,2026-01-30 03:48:29
好玩，无需多言。,理论派中的行动派,6,5,0,2026-01-30 14:16:20
还可以，，,oubbi,6,5,0,2026-01-30 22:18:42
玩一天，攒了一个十连抽了一个up，送的四十抽抽了两个小羊，加一个送的六星，有这运气怎么不去买彩票,彳亍口巴灬,6,5,0,2026-01-22 21:02:23
游戏好玩，卸载了😋,白小元圆又元,6,5,0,2026-01-22 22:59:40
我作为明日方舟开服玩家给你五星好评。 别应为终末地的问题，而去增加明日方舟的营收压力。,亮亮耶丶,6,5,0,2026-01-22 21:46:04
优化是真好，手机配置比最低配置还低但能流畅带动，画质除分辨率低了一些其它都可以,人间清醒的派大星,6,5,0,2026-01-22 21:24:40
有时间玩就完事了，剧情就是经典日式rp**汤话，优点就是什么玩法都有一点，对我这种什么游戏都玩的百相熔炉炼出来的人来说刚刚好毕竟我连FF16这种大粪都吃下去了，什么福利少剧情拖之类的都见怪不怪了 如果你就没什么时间，那看博主玩玩也够了,哈龙Kin,6,5,0,2026-01-22 20:56:27
就冲这个移动端优化和手柄适配就能给满星。y700配g8+玩起来太舒服了,粉丝火锅,6,5,0,2026-01-22 20:35:36
普通池第一发10连，给了我仨6星，我也不好给差评啊,好无奈哟,6,5,0,2026-01-22 19:22:01
